price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood
700,3,1,FALSE,FALSE,59,flat,Sants-Montjuic
650,1,1,FALSE,FALSE,28,flat,Gracia
560,1,1,TRUE,FALSE,27,flat,Les Corts
900,1,1,TRUE,TRUE,40,flat,Ciutat Vella
820,3,1,FALSE,FALSE,70,flat,Ciutat Vella
3300,3,2,TRUE,TRUE,152,flat,Sarria-Sant Gervasi
675,3,1,FALSE,FALSE,63,flat,Nou Barris
1125,2,1,TRUE,FALSE,52,flat,Eixample
995,1,1,TRUE,FALSE,48,flat,Eixample
1160,3,1,FALSE,FALSE,73,flat,Horta- Guinardo
1150,1,1,TRUE,FALSE,60,flat,Eixample
1000,4,2,TRUE,FALSE,77,flat,Gracia
1600,2,2,TRUE,FALSE,70,flat,Sarria-Sant Gervasi
4000,5,4,TRUE,TRUE,300,flat,Sarria-Sant Gervasi
1600,3,2,TRUE,FALSE,147,flat,Sarria-Sant Gervasi
950,2,1,TRUE,FALSE,67,flat,Gracia
1150,2,1,TRUE,FALSE,72,flat,Eixample
2800,4,3,TRUE,TRUE,274,flat,Sarria-Sant Gervasi
2650,4,3,TRUE,TRUE,200,flat,Sarria-Sant Gervasi
3200,4,3,TRUE,TRUE,155,flat,Sarria-Sant Gervasi
1290,2,1,FALSE,FALSE,53,flat,Eixample
3400,5,4,TRUE,FALSE,279,flat,Sarria-Sant Gervasi
770,2,1,FALSE,FALSE,50,flat,Gracia
1150,2,2,TRUE,FALSE,70,flat,Eixample
775,3,2,TRUE,FALSE,77,flat,Sant Andreu
850,2,1,TRUE,FALSE,56,flat,Eixample
1050,2,1,TRUE,FALSE,71,flat,Eixample
2500,3,2,TRUE,FALSE,185,flat,Sarria-Sant Gervasi
775,1,1,TRUE,FALSE,49,flat,Gracia
774,2,1,FALSE,FALSE,40,flat,Gracia
1300,3,1,TRUE,FALSE,85,flat,Sarria-Sant Gervasi
1250,1,1,TRUE,FALSE,95,flat,Sarria-Sant Gervasi
690,1,1,TRUE,FALSE,48,flat,Ciutat Vella
3400,5,4,TRUE,TRUE,220,flat,Sarria-Sant Gervasi
2900,4,3,TRUE,TRUE,138,flat,Sarria-Sant Gervasi
825,3,2,TRUE,TRUE,85,flat,Sant Andreu
1100,3,1,FALSE,FALSE,73,flat,Sant Andreu
813,3,1,TRUE,TRUE,69,flat,Horta- Guinardo
1100,1,1,TRUE,TRUE,60,flat,Horta- Guinardo
1170,3,1,TRUE,FALSE,82,flat,Sarria-Sant Gervasi
1175,2,2,FALSE,FALSE,80,flat,Sarria-Sant Gervasi
830,2,1,TRUE,FALSE,55,flat,Sarria-Sant Gervasi
2090,2,2,TRUE,TRUE,96,flat,Sarria-Sant Gervasi
2900,4,3,TRUE,FALSE,250,flat,Sarria-Sant Gervasi
1100,1,1,TRUE,TRUE,50,flat,Eixample
924,4,1,FALSE,FALSE,90,flat,Eixample
925,2,1,TRUE,TRUE,86,flat,Horta- Guinardo
2095,3,2,TRUE,TRUE,138,flat,Sarria-Sant Gervasi
950,3,1,TRUE,FALSE,80,flat,Eixample
1250,4,2,TRUE,FALSE,120,flat,Les Corts
1000,3,1,TRUE,FALSE,81,flat,Eixample
1050,3,1,TRUE,FALSE,70,flat,Les Corts
950,2,1,TRUE,FALSE,76,flat,Gracia
850,1,1,TRUE,TRUE,35,flat,Gracia
1000,2,1,TRUE,FALSE,56,flat,Eixample
1450,4,3,TRUE,FALSE,169,flat,Eixample
1250,2,1,TRUE,TRUE,65,flat,Gracia
950,2,1,TRUE,FALSE,56,flat,Sarria-Sant Gervasi
1200,3,2,TRUE,FALSE,95,flat,Sarria-Sant Gervasi
2000,2,2,TRUE,FALSE,110,flat,Horta- Guinardo
1935,3,2,TRUE,TRUE,130,flat,Sarria-Sant Gervasi
805,2,1,FALSE,FALSE,59,flat,Ciutat Vella
2200,3,3,TRUE,FALSE,131,flat,Sarria-Sant Gervasi
1150,2,1,TRUE,FALSE,88,flat,Eixample
795,1,1,FALSE,TRUE,42,flat,Sants-Montjuic
880,2,1,TRUE,FALSE,60,flat,Nou Barris
980,2,1,TRUE,FALSE,85,flat,Sant Martí
1150,2,2,TRUE,FALSE,80,flat,Eixample
850,3,1,TRUE,FALSE,48,flat,Eixample
750,1,1,FALSE,FALSE,50,flat,Ciutat Vella
745,1,1,FALSE,FALSE,56,flat,Eixample
2700,3,3,TRUE,FALSE,110,flat,Ciutat Vella
1400,2,2,TRUE,FALSE,60,flat,Sarria-Sant Gervasi
1650,2,1,TRUE,TRUE,76,flat,Eixample
3000,5,2,TRUE,TRUE,170,flat,Les Corts
1272,1,1,TRUE,FALSE,65,flat,Eixample
3800,2,2,TRUE,TRUE,105,flat,Ciutat Vella
860,1,1,TRUE,FALSE,44,flat,Sarria-Sant Gervasi
1100,1,1,FALSE,FALSE,50,flat,Sarria-Sant Gervasi
2450,3,2,TRUE,FALSE,150,flat,Les Corts
2500,2,2,TRUE,FALSE,70,flat,Eixample
1500,2,2,TRUE,FALSE,81,flat,Sarria-Sant Gervasi
1000,1,1,TRUE,FALSE,49,flat,Sarria-Sant Gervasi
3800,2,2,TRUE,TRUE,105,flat,Ciutat Vella
2800,3,3,TRUE,TRUE,140,flat,Sarria-Sant Gervasi
2000,2,2,TRUE,FALSE,95,flat,Ciutat Vella
2800,1,1,TRUE,TRUE,70,flat,Ciutat Vella
2950,5,3,TRUE,TRUE,300,flat,Les Corts
10000,3,3,TRUE,TRUE,180,flat,Eixample
1600,3,2,TRUE,FALSE,85,flat,Ciutat Vella
1098,4,2,FALSE,FALSE,80,flat,Eixample
1500,3,2,TRUE,FALSE,80,flat,Sarria-Sant Gervasi
1079,2,1,TRUE,FALSE,76,flat,Eixample
1800,1,1,TRUE,FALSE,58,flat,Ciutat Vella
1260,2,1,FALSE,FALSE,99,flat,Eixample
1280,3,2,TRUE,FALSE,80,flat,Sarria-Sant Gervasi
890,3,1,FALSE,FALSE,69,flat,Sants-Montjuic
900,1,1,FALSE,FALSE,46,flat,Eixample
2500,3,2,TRUE,FALSE,100,flat,Ciutat Vella
2700,3,2,TRUE,FALSE,135,flat,Ciutat Vella
1100,2,2,TRUE,FALSE,69,flat,Ciutat Vella
5000,5,5,TRUE,TRUE,270,flat,Sarria-Sant Gervasi
3200,3,2,TRUE,FALSE,140,flat,Sarria-Sant Gervasi
975,1,1,TRUE,FALSE,60,flat,Sarria-Sant Gervasi
1050,1,1,FALSE,FALSE,52,flat,Sarria-Sant Gervasi
1200,2,1,TRUE,FALSE,89,flat,Les Corts
2300,5,3,TRUE,TRUE,130,flat,Sarria-Sant Gervasi
2568,2,2,TRUE,TRUE,139,flat,Sarria-Sant Gervasi
1089,3,1,TRUE,FALSE,84,flat,Sarria-Sant Gervasi
1500,3,2,TRUE,FALSE,90,flat,Gracia
3250,4,3,TRUE,TRUE,184,flat,Sarria-Sant Gervasi
2250,3,2,TRUE,TRUE,120,flat,Sarria-Sant Gervasi
1350,2,1,FALSE,FALSE,45,flat,Ciutat Vella
2500,3,3,TRUE,TRUE,170,flat,Sarria-Sant Gervasi
3885,3,2,TRUE,TRUE,114,flat,Eixample
1050,1,1,TRUE,FALSE,63,flat,Ciutat Vella
3500,5,4,TRUE,TRUE,260,flat,Sarria-Sant Gervasi
1300,1,1,TRUE,TRUE,30,flat,Gracia
1150,2,1,TRUE,FALSE,78,flat,Sarria-Sant Gervasi
1400,3,2,TRUE,TRUE,82,flat,Eixample
1950,2,1,TRUE,TRUE,73,flat,Les Corts
9500,3,4,TRUE,TRUE,190,flat,Eixample
3500,3,2,TRUE,FALSE,133,flat,Sarria-Sant Gervasi
3000,5,3,TRUE,TRUE,220,flat,Les Corts
15000,4,5,TRUE,TRUE,450,flat,Sarria-Sant Gervasi
4600,3,2,TRUE,TRUE,114,flat,Eixample
5300,5,5,TRUE,FALSE,240,flat,Sarria-Sant Gervasi
1350,2,1,TRUE,FALSE,61,flat,Gracia
785,1,1,TRUE,FALSE,51,flat,Ciutat Vella
4200,5,4,TRUE,TRUE,250,flat,Eixample
1100,1,2,TRUE,FALSE,65,flat,Sants-Montjuic
1787,3,2,TRUE,FALSE,129,flat,Sarria-Sant Gervasi
6000,4,3,TRUE,FALSE,211,flat,Eixample
1300,2,2,TRUE,FALSE,63,flat,Ciutat Vella
3460,4,2,TRUE,FALSE,129,flat,Sarria-Sant Gervasi
1890,2,2,TRUE,TRUE,68,flat,Sarria-Sant Gervasi
1000,2,1,TRUE,FALSE,68,flat,Sarria-Sant Gervasi
950,3,1,TRUE,FALSE,75,flat,Gracia
1100,2,2,TRUE,FALSE,83,flat,Eixample
1100,3,1,TRUE,FALSE,75,flat,Eixample
1200,3,2,TRUE,FALSE,100,flat,Sarria-Sant Gervasi
1400,4,2,TRUE,FALSE,150,flat,Eixample
1090,2,1,TRUE,FALSE,60,flat,Ciutat Vella
920,4,1,TRUE,TRUE,92,flat,Sant Andreu
950,3,1,TRUE,FALSE,71,flat,Sant Andreu
1100,3,1,TRUE,TRUE,80,flat,Sarria-Sant Gervasi
1250,3,2,TRUE,FALSE,90,flat,Eixample
1050,2,2,TRUE,FALSE,80,flat,Les Corts
1100,4,2,TRUE,FALSE,100,flat,Sants-Montjuic
1150,2,1,TRUE,FALSE,72,flat,Eixample
950,4,2,TRUE,FALSE,82,flat,Eixample
825,2,1,TRUE,TRUE,70,flat,Ciutat Vella
850,3,1,TRUE,TRUE,67,flat,Sant Martí
3600,3,4,TRUE,TRUE,220,flat,Eixample
695,3,1,FALSE,FALSE,60,flat,Horta- Guinardo
900,3,1,TRUE,FALSE,85,flat,Eixample
1100,3,2,FALSE,FALSE,81,flat,Sants-Montjuic
830,2,1,TRUE,FALSE,60,flat,Sant Martí
850,3,1,TRUE,FALSE,70,flat,Sant Martí
1150,4,1,TRUE,FALSE,95,flat,Eixample
1050,2,2,TRUE,FALSE,62,flat,Ciutat Vella
2300,4,2,TRUE,FALSE,125,flat,Les Corts
2950,5,3,TRUE,FALSE,250,flat,Les Corts
4700,5,5,TRUE,FALSE,300,flat,Sarria-Sant Gervasi
600,0,1,TRUE,FALSE,30,flat,Sarria-Sant Gervasi
1100,2,2,TRUE,TRUE,70,flat,Sant Martí
779,2,1,FALSE,FALSE,42,flat,Sant Martí
945,1,1,FALSE,FALSE,40,flat,Ciutat Vella
1000,3,1,TRUE,FALSE,55,flat,Ciutat Vella
825,3,1,FALSE,FALSE,65,flat,Horta- Guinardo
750,2,1,FALSE,FALSE,45,flat,Ciutat Vella
850,3,1,FALSE,FALSE,100,flat,Ciutat Vella
1500,1,1,TRUE,TRUE,44,flat,Eixample
1300,2,1,FALSE,FALSE,120,flat,Eixample
4700,4,3,TRUE,TRUE,267,flat,Sarria-Sant Gervasi
850,2,1,TRUE,FALSE,83,flat,Sant Andreu
1000,4,2,TRUE,FALSE,95,flat,Les Corts
900,3,1,TRUE,FALSE,75,flat,Les Corts
850,2,1,TRUE,FALSE,55,flat,Eixample
1300,4,1,FALSE,FALSE,109,flat,Les Corts
700,2,1,FALSE,FALSE,48,flat,Ciutat Vella
600,1,1,TRUE,FALSE,25,flat,Sants-Montjuic
625,1,1,TRUE,FALSE,35,flat,Gracia
3460,3,2,TRUE,FALSE,146,flat,Eixample
650,2,1,FALSE,FALSE,41,flat,Ciutat Vella
1150,3,1,TRUE,FALSE,78,flat,Les Corts
750,3,1,FALSE,FALSE,56,flat,Gracia
1000,3,1,FALSE,FALSE,91,flat,Gracia
1100,4,1,FALSE,FALSE,95,flat,Eixample
875,3,1,TRUE,TRUE,71,flat,Sant Martí
750,3,1,TRUE,FALSE,64,flat,Nou Barris
700,3,1,TRUE,FALSE,72,flat,Nou Barris
725,3,1,TRUE,FALSE,55,flat,Nou Barris
700,2,1,TRUE,FALSE,55,flat,Sant Andreu
1200,3,2,FALSE,FALSE,90,flat,Eixample
980,2,1,FALSE,FALSE,86,flat,Sant Martí
700,0,1,FALSE,FALSE,50,flat,Ciutat Vella
2500,3,2,TRUE,FALSE,121,flat,Sant Martí
1600,4,2,FALSE,FALSE,130,flat,Eixample
1495,3,1,FALSE,TRUE,80,flat,Sant Martí
700,2,1,FALSE,FALSE,50,flat,Sarria-Sant Gervasi
2900,4,3,TRUE,FALSE,213,flat,Sarria-Sant Gervasi
850,3,1,FALSE,FALSE,75,flat,Eixample
1150,2,1,TRUE,FALSE,70,flat,Eixample
650,2,1,FALSE,FALSE,45,flat,Sant Martí
1200,3,1,TRUE,TRUE,89,flat,Eixample
1450,3,3,TRUE,FALSE,75,flat,Eixample
1000,1,1,TRUE,TRUE,50,flat,Sants-Montjuic
800,3,1,TRUE,FALSE,70,flat,Sarria-Sant Gervasi
1200,2,1,TRUE,FALSE,53,flat,Sant Martí
700,2,1,FALSE,FALSE,48,flat,Ciutat Vella
740,3,1,TRUE,FALSE,66,flat,Sant Martí
800,3,1,FALSE,FALSE,77,flat,Sant Martí
875,1,1,TRUE,TRUE,54,flat,Sarria-Sant Gervasi
1000,2,1,FALSE,FALSE,55,flat,Ciutat Vella
890,2,4,TRUE,FALSE,53,flat,Eixample
990,2,2,TRUE,FALSE,65,flat,Ciutat Vella
950,1,1,TRUE,FALSE,50,flat,Sarria-Sant Gervasi
1050,3,2,TRUE,FALSE,103,flat,Eixample
2000,5,3,TRUE,FALSE,176,flat,Sarria-Sant Gervasi
895,2,1,FALSE,FALSE,52,flat,Ciutat Vella
7000,6,6,TRUE,FALSE,405,flat,Sarria-Sant Gervasi
1100,2,1,TRUE,TRUE,75,flat,Eixample
690,1,1,TRUE,FALSE,49,flat,Sarria-Sant Gervasi
1300,2,2,TRUE,FALSE,75,flat,Sarria-Sant Gervasi
1100,3,2,TRUE,FALSE,80,flat,Les Corts
800,1,1,TRUE,TRUE,55,flat,Sarria-Sant Gervasi
900,3,1,FALSE,TRUE,70,flat,Gracia
850,2,1,FALSE,FALSE,40,flat,Gracia
1050,2,1,TRUE,FALSE,80,flat,Ciutat Vella
890,1,1,TRUE,FALSE,50,flat,Sarria-Sant Gervasi
725,1,1,FALSE,FALSE,60,flat,Ciutat Vella
2250,3,2,TRUE,TRUE,140,flat,Les Corts
1490,4,2,TRUE,TRUE,90,flat,Eixample
3500,4,4,TRUE,TRUE,237,flat,Eixample
975,2,1,TRUE,TRUE,75,flat,Les Corts
650,2,1,FALSE,FALSE,41,flat,Gracia
975,1,1,TRUE,FALSE,50,flat,Sant Martí
890,1,1,TRUE,FALSE,54,flat,Sarria-Sant Gervasi
1150,0,1,FALSE,FALSE,104,flat,Eixample
800,1,1,TRUE,TRUE,47,flat,Eixample
1650,3,2,TRUE,FALSE,120,flat,Sarria-Sant Gervasi
1150,1,1,TRUE,FALSE,70,flat,Eixample
800,2,1,FALSE,FALSE,56,flat,Gracia
1450,2,2,TRUE,FALSE,106,flat,Eixample
800,2,1,FALSE,FALSE,56,flat,Gracia
995,2,1,FALSE,FALSE,65,flat,Ciutat Vella
1195,2,1,TRUE,FALSE,60,flat,Gracia
675,1,1,FALSE,FALSE,40,flat,Ciutat Vella
725,1,1,FALSE,FALSE,34,flat,Ciutat Vella
4500,4,3,TRUE,FALSE,220,flat,Eixample
1200,3,2,FALSE,TRUE,93,flat,Les Corts
1090,2,1,TRUE,FALSE,54,flat,Sants-Montjuic
1200,1,1,TRUE,FALSE,51,flat,Eixample
1050,2,1,TRUE,TRUE,78,flat,Gracia
995,1,1,FALSE,FALSE,45,flat,Ciutat Vella
890,3,2,TRUE,FALSE,89,flat,Sants-Montjuic
1190,3,2,TRUE,FALSE,70,flat,Ciutat Vella
895,2,1,FALSE,FALSE,45,flat,Ciutat Vella
1300,3,1,TRUE,FALSE,70,flat,Eixample
1090,2,1,TRUE,FALSE,54,flat,Sants-Montjuic
675,3,1,FALSE,FALSE,63,flat,Nou Barris
3000,3,3,FALSE,FALSE,185,flat,Eixample
6000,5,4,TRUE,FALSE,290,flat,Sarria-Sant Gervasi
1350,3,2,TRUE,FALSE,98,flat,Ciutat Vella
1990,2,1,TRUE,FALSE,70,flat,Les Corts
1350,2,2,TRUE,FALSE,77,flat,Sarria-Sant Gervasi
1300,2,2,TRUE,FALSE,95,flat,Eixample
1200,2,1,TRUE,TRUE,63,flat,Horta- Guinardo
1750,3,2,TRUE,FALSE,100,flat,Gracia
1800,3,2,TRUE,FALSE,133,flat,Eixample
1200,2,1,TRUE,TRUE,63,flat,Horta- Guinardo
2200,3,2,TRUE,TRUE,135,flat,Sarria-Sant Gervasi
1100,2,1,TRUE,FALSE,70,flat,Horta- Guinardo
1350,1,1,FALSE,FALSE,45,flat,Eixample
1250,4,2,TRUE,TRUE,101,flat,Sarria-Sant Gervasi
2250,3,3,TRUE,FALSE,155,flat,Sarria-Sant Gervasi
1300,2,2,FALSE,FALSE,55,flat,Eixample
1700,2,1,TRUE,TRUE,85,flat,Sarria-Sant Gervasi
1300,3,3,TRUE,FALSE,95,flat,Eixample
945,2,1,TRUE,FALSE,56,flat,Ciutat Vella
1600,4,2,TRUE,TRUE,112,flat,Eixample
1300,2,3,TRUE,FALSE,140,flat,Eixample
1500,0,1,FALSE,FALSE,120,flat,Sarria-Sant Gervasi
1100,3,2,FALSE,FALSE,68,flat,Horta- Guinardo
2600,3,2,TRUE,TRUE,105,flat,Sant Martí
775,1,1,TRUE,TRUE,55,flat,Ciutat Vella
2195,3,2,TRUE,FALSE,100,flat,Gracia
750,3,1,TRUE,FALSE,60,flat,Nou Barris
850,1,1,FALSE,FALSE,50,flat,Sarria-Sant Gervasi
1090,2,2,TRUE,FALSE,62,flat,Ciutat Vella
1000,3,1,TRUE,FALSE,80,flat,Eixample
600,2,1,FALSE,FALSE,55,flat,Horta- Guinardo
1250,3,2,FALSE,FALSE,85,flat,Eixample
1050,2,2,TRUE,FALSE,65,flat,Sant Martí
995,1,2,FALSE,FALSE,44,flat,Ciutat Vella
1050,2,1,FALSE,FALSE,52,flat,Ciutat Vella
990,3,1,FALSE,FALSE,85,flat,Ciutat Vella
1090,2,2,TRUE,TRUE,68,flat,Sant Martí
925,2,1,FALSE,FALSE,70,flat,Ciutat Vella
950,3,1,TRUE,FALSE,71,flat,Horta- Guinardo
1150,2,1,FALSE,FALSE,53,flat,Eixample
1300,3,2,FALSE,FALSE,75,flat,Gracia
1000,3,1,TRUE,FALSE,86,flat,Gracia
950,2,1,FALSE,FALSE,45,flat,Ciutat Vella
950,4,2,FALSE,FALSE,91,flat,Sant Martí
725,1,1,FALSE,FALSE,34,flat,Ciutat Vella
1150,2,1,FALSE,FALSE,53,flat,Eixample
1650,3,2,TRUE,TRUE,145,flat,Eixample
850,3,1,TRUE,FALSE,71,flat,Gracia
850,3,1,FALSE,TRUE,71,flat,Gracia
2500,3,2,TRUE,FALSE,145,flat,Sarria-Sant Gervasi
780,1,1,TRUE,TRUE,44,flat,Horta- Guinardo
850,2,1,FALSE,FALSE,52,flat,Sants-Montjuic
700,1,1,TRUE,FALSE,45,flat,Sarria-Sant Gervasi
850,1,1,TRUE,FALSE,60,flat,Ciutat Vella
2700,3,3,TRUE,FALSE,203,flat,Sarria-Sant Gervasi
1300,3,1,TRUE,FALSE,65,flat,Les Corts
951,2,1,FALSE,FALSE,55,flat,Eixample
800,3,1,TRUE,FALSE,65,flat,Sants-Montjuic
990,2,1,TRUE,FALSE,65,flat,Sant Martí
1300,2,1,TRUE,FALSE,81,flat,Gracia
1175,2,2,TRUE,FALSE,121,flat,Eixample
850,1,1,FALSE,FALSE,40,flat,Ciutat Vella
790,3,1,FALSE,FALSE,82,flat,Horta- Guinardo
1200,1,1,TRUE,TRUE,52,flat,Sarria-Sant Gervasi
824,2,1,FALSE,FALSE,60,flat,Ciutat Vella
1300,4,1,FALSE,FALSE,107,flat,Les Corts
850,4,1,TRUE,FALSE,70,flat,Sant Andreu
860,2,1,FALSE,FALSE,60,flat,Ciutat Vella
2200,3,2,FALSE,FALSE,80,flat,Sant Martí
900,1,1,FALSE,FALSE,48,flat,Ciutat Vella
950,1,1,FALSE,FALSE,55,flat,Ciutat Vella
850,2,2,FALSE,FALSE,60,flat,Ciutat Vella
1100,3,2,FALSE,FALSE,90,flat,Gracia
998,3,1,FALSE,FALSE,65,flat,Les Corts
864,2,1,FALSE,FALSE,52,flat,Ciutat Vella
1000,1,1,FALSE,FALSE,25,flat,Ciutat Vella
1050,2,1,FALSE,FALSE,73,flat,Sarria-Sant Gervasi
925,2,1,TRUE,FALSE,54,flat,Sarria-Sant Gervasi
1115,3,2,TRUE,TRUE,82,flat,Eixample
775,1,1,FALSE,FALSE,40,flat,Ciutat Vella
930,1,1,FALSE,FALSE,68,flat,Horta- Guinardo
920,2,1,FALSE,FALSE,65,flat,Ciutat Vella
950,3,2,FALSE,FALSE,75,flat,Sant Martí
1000,2,1,FALSE,FALSE,59,flat,Sants-Montjuic
1350,2,1,FALSE,FALSE,90,flat,Eixample
824,3,1,FALSE,FALSE,65,flat,Gracia
1198,4,1,FALSE,FALSE,80,flat,Eixample
850,1,2,FALSE,FALSE,49,flat,Ciutat Vella
1090,2,1,FALSE,FALSE,70,flat,Ciutat Vella
1000,2,1,FALSE,FALSE,70,flat,Sants-Montjuic
850,2,1,FALSE,FALSE,65,flat,Ciutat Vella
780,3,1,TRUE,FALSE,65,flat,Nou Barris
1000,2,2,TRUE,FALSE,70,flat,Gracia
1200,3,2,TRUE,FALSE,90,flat,Eixample
1600,3,2,TRUE,FALSE,100,flat,Sarria-Sant Gervasi
800,1,1,TRUE,FALSE,50,flat,Gracia
1200,2,2,TRUE,FALSE,83,flat,Eixample
1200,3,2,TRUE,FALSE,75,flat,Eixample
1050,3,1,TRUE,TRUE,76,flat,Sarria-Sant Gervasi
750,3,2,FALSE,FALSE,55,flat,Ciutat Vella
750,1,1,TRUE,FALSE,40,flat,Gracia
800,3,2,TRUE,FALSE,70,flat,Eixample
890,2,1,TRUE,FALSE,65,flat,Eixample
850,3,1,FALSE,FALSE,60,flat,Sant Martí
1000,3,1,FALSE,FALSE,70,flat,Gracia
1000,4,1,FALSE,FALSE,80,flat,Sarria-Sant Gervasi
1300,2,1,TRUE,TRUE,79,flat,Sant Martí
2000,3,2,TRUE,TRUE,125,flat,Les Corts
625,1,1,TRUE,FALSE,40,flat,Horta- Guinardo
1100,4,1,FALSE,FALSE,85,flat,Eixample
1050,2,1,FALSE,FALSE,60,flat,Ciutat Vella
880,3,1,FALSE,FALSE,68,flat,Sants-Montjuic
800,3,1,FALSE,FALSE,70,flat,Sants-Montjuic
1100,3,2,TRUE,TRUE,80,flat,Gracia
1100,4,1,FALSE,FALSE,80,flat,Eixample
900,3,1,FALSE,FALSE,69,flat,Gracia
1200,1,1,FALSE,FALSE,55,flat,Ciutat Vella
880,3,1,FALSE,FALSE,68,flat,Sants-Montjuic
800,1,1,FALSE,FALSE,40,flat,Sarria-Sant Gervasi
950,1,1,FALSE,FALSE,45,flat,Sants-Montjuic
1100,2,1,FALSE,FALSE,65,flat,Eixample
1250,2,1,FALSE,FALSE,110,flat,Eixample
850,1,1,FALSE,FALSE,50,flat,Gracia
2100,4,1,FALSE,FALSE,160,flat,Sarria-Sant Gervasi
1290,3,2,FALSE,FALSE,107,flat,Eixample
900,3,2,FALSE,FALSE,70,flat,Ciutat Vella
2000,1,1,FALSE,FALSE,80,flat,Sarria-Sant Gervasi
874,3,1,FALSE,FALSE,67,flat,Horta- Guinardo
1100,2,1,FALSE,FALSE,75,flat,Sarria-Sant Gervasi
900,2,1,FALSE,FALSE,63,flat,Eixample
900,3,1,FALSE,FALSE,66,flat,Gracia
700,1,1,TRUE,FALSE,41,flat,Ciutat Vella
950,2,1,FALSE,FALSE,64,flat,Ciutat Vella
1050,3,1,FALSE,FALSE,60,flat,Ciutat Vella
3800,4,4,TRUE,TRUE,230,flat,Les Corts
3900,5,5,TRUE,TRUE,298,flat,Les Corts
850,3,1,FALSE,FALSE,70,flat,Ciutat Vella
1024,3,2,FALSE,FALSE,80,flat,Les Corts
1100,1,1,FALSE,FALSE,68,flat,Eixample
900,2,1,FALSE,FALSE,50,flat,Sant Martí
1000,2,1,TRUE,FALSE,80,flat,Sant Martí
4500,4,3,TRUE,FALSE,148,flat,Sarria-Sant Gervasi
850,1,2,TRUE,FALSE,83,flat,Gracia
950,3,2,TRUE,FALSE,100,flat,Sant Martí
800,2,1,TRUE,FALSE,78,flat,Horta- Guinardo
1000,3,1,TRUE,FALSE,68,flat,Eixample
1100,2,1,FALSE,TRUE,85,flat,Gracia
1090,2,1,TRUE,TRUE,87,flat,Gracia
1100,3,2,FALSE,TRUE,84,flat,Gracia
950,3,2,TRUE,TRUE,85,flat,Horta- Guinardo
1000,3,1,FALSE,FALSE,71,flat,Gracia
900,1,1,TRUE,FALSE,40,flat,Gracia
1090,2,2,TRUE,TRUE,87,flat,Gracia
2500,5,3,TRUE,TRUE,200,flat,Horta- Guinardo
1000,2,1,FALSE,FALSE,75,flat,Horta- Guinardo
850,3,1,TRUE,FALSE,65,flat,Horta- Guinardo
795,1,1,TRUE,TRUE,40,flat,Horta- Guinardo
950,2,2,TRUE,FALSE,60,flat,Les Corts
2400,3,1,TRUE,FALSE,80,flat,Sarria-Sant Gervasi
650,1,1,TRUE,FALSE,38,flat,Sarria-Sant Gervasi
750,1,1,FALSE,FALSE,57,flat,Sarria-Sant Gervasi
1000,0,1,TRUE,FALSE,75,flat,Gracia
890,3,1,FALSE,FALSE,66,flat,Sarria-Sant Gervasi
1590,3,2,TRUE,FALSE,123,flat,Sarria-Sant Gervasi
2550,5,3,TRUE,TRUE,166,flat,Les Corts
1485,3,2,TRUE,FALSE,117,flat,Sarria-Sant Gervasi
1400,4,2,TRUE,FALSE,131,flat,Eixample
990,3,1,FALSE,FALSE,80,flat,Sant Andreu
900,2,1,TRUE,FALSE,70,flat,Nou Barris
780,2,1,FALSE,FALSE,60,flat,Gracia
550,1,1,TRUE,FALSE,40,flat,Ciutat Vella
895,3,1,TRUE,TRUE,65,flat,Les Corts
1200,2,1,TRUE,FALSE,68,flat,Sarria-Sant Gervasi
1150,4,2,TRUE,TRUE,90,flat,Gracia
668,1,1,FALSE,FALSE,35,flat,Les Corts
800,1,1,TRUE,FALSE,60,flat,Horta- Guinardo
1100,3,1,TRUE,TRUE,64,flat,Eixample
4200,5,4,TRUE,FALSE,273,flat,Les Corts
3600,5,3,TRUE,FALSE,259,flat,Sarria-Sant Gervasi
1300,3,2,TRUE,FALSE,79,flat,Eixample
990,3,1,TRUE,FALSE,78,flat,Sarria-Sant Gervasi
1100,2,1,FALSE,FALSE,70,flat,Horta- Guinardo
2200,3,3,TRUE,TRUE,130,flat,Sarria-Sant Gervasi
3500,3,3,TRUE,FALSE,210,flat,Eixample
3700,4,3,TRUE,TRUE,225,flat,Sarria-Sant Gervasi
3500,4,3,TRUE,FALSE,200,flat,Sarria-Sant Gervasi
2200,2,2,TRUE,FALSE,150,flat,Sarria-Sant Gervasi
2700,3,2,TRUE,TRUE,120,flat,Sarria-Sant Gervasi
550,1,1,FALSE,FALSE,40,flat,Ciutat Vella
900,4,2,TRUE,FALSE,80,flat,Eixample
850,3,1,TRUE,FALSE,75,flat,Sant Andreu
1250,2,1,TRUE,FALSE,110,flat,Ciutat Vella
3700,5,3,TRUE,TRUE,240,flat,Sarria-Sant Gervasi
1700,2,2,TRUE,FALSE,120,flat,Eixample
650,1,1,TRUE,FALSE,45,flat,Sants-Montjuic
1300,2,2,TRUE,FALSE,85,flat,Eixample
1050,0,1,TRUE,FALSE,72,flat,Sarria-Sant Gervasi
990,3,2,TRUE,FALSE,75,flat,Gracia
800,1,1,TRUE,FALSE,45,flat,Ciutat Vella
1350,3,2,TRUE,FALSE,77,flat,Eixample
980,3,1,FALSE,FALSE,55,flat,Sants-Montjuic
