Time	User	ID	Text
Mon Apr 04 21:10:32 +0000 2016	lidiaguinart	717097041944567808	RT @MDDONESCAT: Prostitución: pacto entre hombres para repartise entre las mujeres #tv3complicetractamenors #lagentnormal33 https://t.co/BD…
Mon Apr 04 21:10:31 +0000 2016	gnesa_llocs	717097037431455744	RT @Balsebre: Moment de peli Almodóvar durant la classe d'anglès de les prostitutes al #LaGentNormal33
Mon Apr 04 21:10:29 +0000 2016	pscbanyeres	717097030519271424	RT @MDDONESCAT: https://t.co/R6ZQqqyUBZ @TradxAbolicion @lagentnormal33 miopía o indiferencia el día contra prostitución infantil #tv3Compl…
Mon Apr 04 21:10:26 +0000 2016	gnesa_llocs	717097016283762689	RT @iarmengol: Genial el reportatge sobre la prostitució exercida amb voluntat i llibertat. Tan de bo més difusió i conscienciació. #lagent…
Mon Apr 04 21:10:23 +0000 2016	lidiaguinart	717097004267147264	RT @MDDONESCAT: #tv3complicetractamenors #lagentnormal33 Dad voz al 90 % de la prostitución que es tráfico de mujeres y menores https://t.c…
Mon Apr 04 21:10:07 +0000 2016	gnesa_llocs	717096935488954368	RT @elena_tralala: Aprendre mirant la tele és possible amb @lagentnormal33 #lagentnormal33
Mon Apr 04 21:09:56 +0000 2016	xaviersabate	717096889762648065	RT @_donesPSC: Les dades demostren q regularitzar #prostitució multiplica x4 la #trata. En parlarà la tele pública? https://t.co/GFJArkU4Hn…
Mon Apr 04 21:09:55 +0000 2016	gnesa_llocs	717096885132070913	RT @HeuraVidal: Una setmana +, interessantissim programa @lagentnormal33 sobre prostitució exercida voluntàriament. Felicitats! i gràcies!…
Mon Apr 04 21:09:54 +0000 2016	MiquelBofill	717096881491480581	RT @_donesPSC: La #prostitució és #violènciadegènere. En parlarà la televisió pública?  https://t.co/SITCNgjJSA #YoNoSoyComplice #lagentnor…
Mon Apr 04 21:09:51 +0000 2016	lidiaguinart	717096869986443265	RT @_donesPSC: #yonosoycomplice #lagentnormal33 RT MDDONESCAT: Los hombres que van de putas no compran sexo, ejercen violencia https://t.co…
Mon Apr 04 21:09:49 +0000 2016	gnesa_llocs	717096859962048512	RT @amolasalberti: #lagentnormal33 el programa és molt interessant però hauria de ser més llarg per aprofundir més en els temes tractats ca…
Mon Apr 04 21:09:45 +0000 2016	PereSoler	717096845152006144	RT @PSUC_Stako: @PSUC_Viu rebutja que @tv3cat fomenti la ideologia prostituent al programa @lagentnormal33  #tv3complicetractamenors https:…
Mon Apr 04 21:09:39 +0000 2016	gnesa_llocs	717096821265469444	RT @laurenmacaya: Quina lliço! Despres de Ferrari, Paula i Martina segons quins discursos son ridiculs! #LaGentNormal33
Mon Apr 04 21:09:19 +0000 2016	PereSoler	717096736968327168	RT @hopetarragona: Pues nada q ser PUTA es un trabajo normal! #tv3complicetractamenors nada a ver lo normal q les parece si son sus hijas!…
Mon Apr 04 21:09:13 +0000 2016	MiquelBofill	717096711513120768	RT @_donesPSC: La #prostitució fomenta les relacions discriminatòries dones-homes. En parlarà la televisió pública? https://t.co/SITCNgjJSA…
Mon Apr 04 21:09:12 +0000 2016	Caterinamieras	717096704705699840	RT @_donesPSC: La #prostitució és #violènciadegènere. En parlarà la televisió pública?  https://t.co/SITCNgjJSA #YoNoSoyComplice #lagentnor…
Mon Apr 04 21:09:11 +0000 2016	PereSoler	717096702776381444	RT @hopetarragona: @Aprosex q vergüenza #lagentnormal33 amantes, amigos, novios...q bonito! Nada todas a ser PUTAS #tv3complicetractamenors
Mon Apr 04 21:09:06 +0000 2016	PaulaVip	717096679971885057	RT @anna_clua: Ni víctimes ni esclaves: Prostitutes amb veu. Per una esfera pública sense estigmes. Gràcies per la informació #lagentnormal…
Mon Apr 04 21:09:04 +0000 2016	Cucaxx	717096673772756992	RT @wwwlarosacat: #lagentnormal33 "trata de blanques" @MarquesAgnes? https://t.co/HrFDBykcgv
Mon Apr 04 21:08:48 +0000 2016	jrebullvalls	717096606407999490	RT @AidaCasas1: Hi ha rutines bones, i d'altres que no ho són tan. Aficionar-te a @lagentnormal33 definitivament és molt bona!!
Mon Apr 04 21:08:45 +0000 2016	gnesa_llocs	717096594903064577	RT @davidalsol: #LaGentNormal33 brillant i necessari, irreverent i delicat; el millor programa estrenat l 2016!La Catalunya real, la de tot…
Mon Apr 04 21:08:35 +0000 2016	lidiaguinart	717096552456712195	RT @_donesPSC: Les dades demostren q regularitzar #prostitució multiplica x4 la #trata. En parlarà la tele pública? https://t.co/GFJArkU4Hn…
Mon Apr 04 21:08:21 +0000 2016	PereSoler	717096491366674433	RT @bertalopezr: @lagentnormal33 jóvenes!! Que ya tenemos trabajo! #tv3complicetractamenors #MaquillandoLaRealidad #tv3amagalatrata https:/…
Mon Apr 04 21:08:17 +0000 2016	gnesa_llocs	717096477856817152	RT @bigardvalerie: #lagentnormal33 Un programa amb ànima, avui especialment bonic. Gràcies senyores.
Mon Apr 04 21:08:17 +0000 2016	ciktricstrans	717096475155677185	RT @bertalopezr: @lagentnormal33 jóvenes!! Que ya tenemos trabajo! #tv3complicetractamenors #MaquillandoLaRealidad #tv3amagalatrata https:/…
Mon Apr 04 21:08:10 +0000 2016	gnesa_llocs	717096445225082880	RT @_Senda: Per si us interessa, sobre l'estigmatització, la @CUPBarcelona vam fer aquest vídeo fa uns mesos #LaGentNormal33 https://t.co/y…
Mon Apr 04 21:07:57 +0000 2016	LaraVilanovaS	717096393140207616	Merci @jotacall més venint de un gran director com tu.  @lagentnormal33 @raulcuevasm
Mon Apr 04 21:07:51 +0000 2016	MiquelBofill	717096367328522240	RT @bertalopezr: @lagentnormal33 @tv3cat #tv3amagalatrata @TradxAbolicion #tvdetotes @MDDONESCAT @_donesPSC https://t.co/yjw2d1kiLY
Mon Apr 04 21:07:50 +0000 2016	BeatrizSagRob	717096361775210496	RT @MDDONESCAT: Prostitución: pacto entre hombres para repartise entre las mujeres #tv3complicetractamenors #lagentnormal33 https://t.co/BD…
Mon Apr 04 21:07:49 +0000 2016	Piulenc	717096356775665664	RT @_Senda: Per si us interessa, sobre l'estigmatització, la @CUPBarcelona vam fer aquest vídeo fa uns mesos #LaGentNormal33 https://t.co/y…
Mon Apr 04 21:07:36 +0000 2016	gnesa_llocs	717096304388784130	RT @HolaMariola: M'agrada @lagentnormal33 pq aporta lectures, testimonis i un look gens previsible. Bravo @MarquesAgnes! #lagentnormal33
Mon Apr 04 21:07:35 +0000 2016	montserratboix	717096300244766720	RT @_donesPSC: #yonosoycomplice #lagentnormal33 RT MDDONESCAT: Los hombres que van de putas no compran sexo, ejercen violencia https://t.co…
Mon Apr 04 21:07:29 +0000 2016	Estercaperu	717096274714079232	RT @MDDONESCAT: #tv3ContraTractaMenors #lagentnormal33 Solución trata mujeres y menores es dar erechos como ciudadanas no como putas https:…
Mon Apr 04 21:07:29 +0000 2016	feminismosenred	717096273808134145	RT @_donesPSC: Les dades demostren q regularitzar #prostitució no protegeix les dones. En parlarà la tele pública? https://t.co/SITCNgjJSA…
Mon Apr 04 21:07:24 +0000 2016	lidiaguinart	717096254170394624	RT @bertalopezr: Y las prostitutas callejeras también van al liceo, de compras eligen al cliente? #Mentira @lagentnormal33 #tv3amagalatrata…
Mon Apr 04 21:07:19 +0000 2016	gnesa_llocs	717096233731489792	RT @Carlota_Marti: L'únic problema de #lagentnormal33 és que sempre es fa curt.
Mon Apr 04 21:07:13 +0000 2016	Dialogosdp	717096206237835264	RT @eescobarl: Totes provenen de la precarització laboral, però és una activitat absolutament voluntària. #lagentnormal33
Mon Apr 04 21:07:09 +0000 2016	_donesPSC	717096191067090944	RT @MDDONESCAT: https://t.co/R6ZQqqyUBZ @TradxAbolicion @lagentnormal33 miopía o indiferencia el día contra prostitución infantil #tv3Compl…
Mon Apr 04 21:07:04 +0000 2016	gnesa_llocs	717096169181196288	RT @wwwlarosacat: #lagentnormal33 "trata de blanques" @MarquesAgnes? https://t.co/HrFDBykcgv
Mon Apr 04 21:07:01 +0000 2016	BeatrizSagRob	717096159127420929	RT @MDDONESCAT: El cuerpo de las mujeres no está en venta #tv3ContraTractaMenors #lagentnormal33 https://t.co/hzpiu15zMX
Mon Apr 04 21:07:00 +0000 2016	PaulaVip	717096152072642561	RT @ejanet15: .#LaGentNormal33 #putafemista Tertulia Normalidad cuando hablamos d Prostitución, siempre pk entras hay 1 Puerta😱😲 https://t…
Mon Apr 04 21:06:59 +0000 2016	gnesa_llocs	717096149476327426	RT @evagcolell: He de confessar que #LaGentNormal33 d'avui m'ha generat un debat intern important... Un dilluns més, interessantíssim!
Mon Apr 04 21:06:57 +0000 2016	Dialogosdp	717096141481967618	Retweeted gnesa70 (@gnesa_llocs): "Els clients de Prsotitució són molt fidels" #lagentnormal33 #PutaFeminista "Envelleixen amb nosaltres"
Mon Apr 04 21:06:56 +0000 2016	Dialogosdp	717096137195462657	RT @gnesa_llocs: "Els clients de Prsotitució són molt fidels" #lagentnormal33 #PutaFeminista "Envelleixen amb nosaltres"
Mon Apr 04 21:06:51 +0000 2016	bertalopezr	717096115309514753	Y las prostitutas callejeras también van al liceo, de compras eligen al cliente? #Mentira @lagentnormal33 #tv3amagalatrata @TradxAbolicion
Mon Apr 04 21:06:48 +0000 2016	APoblesec	717096103179583488	RT @lasGenera: A más visibilidad menos estigma! #LaGentNormal33 da voz a las trabajadoras sexuales con respeto. Se agradece! #PutaFeminista
Mon Apr 04 21:06:40 +0000 2016	gnesa_llocs	717096067980877824	RT @anna_sase: Molt interessant #lagentnormal33 tot i que avui m'han faltat molts temes per tractar!
Mon Apr 04 21:06:37 +0000 2016	APoblesec	717096056996102144	RT @PutasIndignadas: "Hay una santidad sobre la sexualidad d las mujeres, hay q entregarla por amor y gratis" @NataliaxFerrari #PutaFeminis…
Mon Apr 04 21:06:31 +0000 2016	Dialogosdp	717096032459292674	Retweeted La gent normal (@lagentnormal33): La Paquita ens recorda la seva època quan exercia la prostitució al... https://t.co/rqnh9pNR8a
Mon Apr 04 21:06:31 +0000 2016	gnesa_llocs	717096029653442560	RT @vgiadas: Pois despois de ver #lagentnormal33 só podo sentir orgullo das putas feministas
Mon Apr 04 21:06:27 +0000 2016	Dialogosdp	717096015413788673	RT @lagentnormal33: La Paquita ens recorda la seva època quan exercia la prostitució al Raval #lagentnormal33 https://t.co/T0wYFM1tqc
Mon Apr 04 21:06:25 +0000 2016	lagentnormal33	717096004772831232	Gràcies a tots per seguir-nos. Hem acabat amb la visió de @AfricaFanlo sobre la prostitució #lagentnormal33 https://t.co/MgSCYOBnIp
Mon Apr 04 21:06:24 +0000 2016	ejanet15	717096000947625990	RT @Cristinabgrd: Després de #lagentnormal33 interessant recuperar més veus. La prostitució ja està regulada, mal regulada! https://t.co/af…
Mon Apr 04 21:06:22 +0000 2016	gnesa_llocs	717095994064764929	RT @escolane: @imoraleda @moisesta Conec molt poca gent que sigui 'lliure' per escollir una feina. La prostitució és senzillament una més #…
Mon Apr 04 21:06:15 +0000 2016	gnesa_llocs	717095964603973633	RT @wwwlarosacat: #lagentnormal33 @MarquesAgnes? "#trata" o #tràficéssershumans en #català? @termcat https://t.co/fcEUzQ00hF
Mon Apr 04 21:06:06 +0000 2016	Dialogosdp	717095926809104384	Retweeted CatalunyaPlural (@CatalunyaPlural): Avui a #lagentnormal33 parlen sobre prostitució. Nosaltres ahir... https://t.co/ifhwxwNiBb
Mon Apr 04 21:05:59 +0000 2016	Dialogosdp	717095899026034689	RT @CatalunyaPlural: Avui a #lagentnormal33 parlen sobre prostitució. Nosaltres ahir abordàvem el debat sobre la prostitució a Barcelona ht…
Mon Apr 04 21:05:58 +0000 2016	gnesa_llocs	717095893686681600	RT @wwwlarosacat: #lagentnormal33 @MarquesAgnes totes les situacions de #prostitució no són #tràficéssershumans per #explotaciósexual https…
Mon Apr 04 21:05:58 +0000 2016	anna_clua	717095893409931265	Ni víctimes ni esclaves: Prostitutes amb veu. Per una esfera pública sense estigmes. Gràcies per la informació #lagentnormal33
Mon Apr 04 21:05:52 +0000 2016	ejanet15	717095868105678852	RT @lagentnormal33: "Hay una santidad alrededor de la vagina y el uso que se le da" @NataliaxFerrari #lagentnormal33 https://t.co/mhphKp965c
Mon Apr 04 21:05:48 +0000 2016	ejanet15	717095851601104897	RT @ocarreras: Un altre enorme #lagentnormal33! Un dels millors programes que es fan avui en dia. "La #prostitucio no es el mateix que la #…
Mon Apr 04 21:05:44 +0000 2016	DoctoraGlas	717095832802172928	¡Qué gusto ver a una mujer joven tan empoderada! Gracias @NataliaxFerrari por desafiar tabús y derrocar prejuicios. https://t.co/4X99SeKcol
Mon Apr 04 21:05:41 +0000 2016	Dialogosdp	717095823155310592	RT @Carmemnrc: Interessant i necessari avui el programa sobre prostitutes a #lagentnormal33 Cal donar veu a tots els col•lectius de la soci…
Mon Apr 04 21:05:40 +0000 2016	lolill_lh	717095817778171904	RT @_donesPSC: La #prostitució és #violènciadegènere. En parlarà la televisió pública?  https://t.co/SITCNgjJSA #YoNoSoyComplice #lagentnor…
Mon Apr 04 21:05:24 +0000 2016	gnesa_llocs	717095750308663296	RT @ejanet15: .#LaGentNormal33 #putafemista Tertulia @PaulaVip dando una lección de lo q d VerdadTortura,Estigma pk juzgar s Fácil https://…
Mon Apr 04 21:05:23 +0000 2016	Dialogosdp	717095746265346048	RT @iarmengol: Genial el reportatge sobre la prostitució exercida amb voluntat i llibertat. Tan de bo més difusió i conscienciació. #lagent…
Mon Apr 04 21:05:21 +0000 2016	ejanet15	717095739319521280	RT @Carmemnrc: Interessant i necessari avui el programa sobre prostitutes a #lagentnormal33 Cal donar veu a tots els col•lectius de la soci…
Mon Apr 04 21:05:21 +0000 2016	gnesa_llocs	717095736253530112	RT @NuriaGlamEscort: #lagentnormal33 #nosaltresdecidim ...per si algú en tenia algun dubte
Mon Apr 04 21:05:20 +0000 2016	crismdmujeres	717095735175561217	RT @ciktricstrans: Con @lagentnormal33 @tv3cat es  #tv3CompliceTrataMenors porque noa dice ke mujeres y niñas son comerciables https://t.co…
Mon Apr 04 21:05:18 +0000 2016	_donesPSC	717095726258511872	Les dades demostren q regularitzar #prostitució multiplica x4 la #trata. En parlarà la tele pública? https://t.co/GFJArkU4Hn #lagentnormal33
Mon Apr 04 21:05:02 +0000 2016	ejanet15	717095658264637440	RT @PutasIndignadas: "Hay una santidad sobre la sexualidad d las mujeres, hay q entregarla por amor y gratis" @NataliaxFerrari #PutaFeminis…
Mon Apr 04 21:05:00 +0000 2016	PetryJimenez	717095651323035648	RT @TradxAbolicion: Mi derecho a la igualdad es innegociable, la igualdad no es un debate. #AbolicionDeLaProstitucion #lagentnormal33 https…
Mon Apr 04 21:04:57 +0000 2016	ejanet15	717095638249377792	RT @ShirleyMcLaren9: Magnifico ese "take that" para ilustrar ese Rabal de antaño @nuriavchimeno #lagentnormal33 #PutaFeminista
Mon Apr 04 21:04:40 +0000 2016	ejanet15	717095566233178112	RT @annapont75: #lagentnormal33  interessantíssim programa x desestigmatitzar la prostitució.
Mon Apr 04 21:04:38 +0000 2016	crismdmujeres	717095555772588034	RT @imoraleda: On son les "altres" les que son prostituides? Elles no tenen veu! #yonosoycomplice #lagentnormal33
Mon Apr 04 21:04:35 +0000 2016	DoctoraGlas	717095545752461315	RT @lagentnormal33: "El client ve, es queda, i marxa,  però tu poses les teves normes, sempre" @PaulaVip #lagentnormal33 https://t.co/VDL4e…
Mon Apr 04 21:04:32 +0000 2016	ShirleyMcLaren9	717095530489323520	RT @PaulaVip: #LaGentNormal33 Avui a les 22h parlarem de prostitucio voluntária. Que és l unica que existeix. NO a la trata!!
Mon Apr 04 21:04:31 +0000 2016	ejanet15	717095526525759489	RT @CatalunyaPlural: Avui a #lagentnormal33 parlen sobre prostitució. Nosaltres ahir abordàvem el debat sobre la prostitució a Barcelona ht…
Mon Apr 04 21:04:19 +0000 2016	ejanet15	717095479511789573	RT @LenadorFilms: @lagentnormal33, un dels MILLORS Programes que es fan a la televisió!!! Bravo nois!! 👏🏻👏🏻 #LaGentNormal33
Mon Apr 04 21:04:16 +0000 2016	gerrillerapilar	717095462986194944	RT @_donesPSC: Les dades demostren q regularitzar #prostitució no protegeix les dones. En parlarà la tele pública? https://t.co/SITCNgjJSA…
Mon Apr 04 21:04:15 +0000 2016	PaulaVip	717095462784917506	RT @wwwlarosacat: Dones que fan de la #prostitució el seu mitjà de vida perquè així ho volen. Ara a #lagentnormal33 avui 04/04 a les 22:05,…
Mon Apr 04 21:04:11 +0000 2016	ejanet15	717095443910508548	RT @PutasIndignadas: Recomendado para escuchar con respeto a las decisiones de las mujeres! #lagentnormal33 #PutaFeminista  https://t.co/b…
Mon Apr 04 21:04:04 +0000 2016	PaulaVip	717095414088990720	RT @SilCatNa: La Paula i la Montse, les dues primeres en parlar, són unes dones espectaculars, molt interessants! #LaGentNormal33
Mon Apr 04 21:03:54 +0000 2016	ejanet15	717095374461276160	RT @Enricrod: Aqueste dones ja ho han deixat clar:"se gana más con el chocho que con el mocho" #LaGentNormal33
Mon Apr 04 21:03:45 +0000 2016	ejanet15	717095336284659713	RT @lagentnormal33: La Paquita ens recorda la seva època quan exercia la prostitució al Raval #lagentnormal33 https://t.co/T0wYFM1tqc
Mon Apr 04 21:03:35 +0000 2016	ejanet15	717095292865216512	RT @aleixcosta7: El dia que programes amb la filosofia de #LaGentNormal33 s’emetin a TV3 i no al 33 tindrem uns mitjans més sans i serem un…
Mon Apr 04 21:03:31 +0000 2016	MarinaPibernatV	717095276033474560	RT @ciktricstrans: Con @lagentnormal33 @tv3cat es  #tv3CompliceTrataMenors porque noa dice ke mujeres y niñas son comerciables https://t.co…
Mon Apr 04 21:03:15 +0000 2016	Caterinamieras	717095208840724481	RT @_donesPSC: #yonosoycomplice #lagentnormal33 RT MDDONESCAT: Los hombres que van de putas no compran sexo, ejercen violencia https://t.co…
Mon Apr 04 21:03:15 +0000 2016	ejanet15	717095207553146884	RT @paulinafloresr: "Els clients de la prostitució son molt fidels" @PaulaVip #lagentnormal33 #PutaFeminista
Mon Apr 04 21:03:03 +0000 2016	MirallesAlbert	717095160413335553	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 21:03:02 +0000 2016	ejanet15	717095156370051072	RT @SilCatNa: "Els clients de la prostitució són molt fidels". Algun dia entendrem que la prostitució és molt més que obrir-se de cames #La…
Mon Apr 04 21:03:02 +0000 2016	xaviersabate	717095152586768384	RT @ciktricstrans: Cn @lagentnormal33 @tv3cat #tv3CompliceTrataMenors y digo yo,¿a partir d hoy lxs directivos tv3 se prostituiran libremen…
Mon Apr 04 21:02:53 +0000 2016	ejanet15	717095117878923264	RT @lagentnormal33: "Els clients de la prostitució són molt fidels" @PaulaVip #lagentnormal33 https://t.co/iH2bN4pQqZ
Mon Apr 04 21:02:45 +0000 2016	ejanet15	717095085373059072	RT @llambordes: "Els moviments abolicionistes [prostitució] estan en una zona de confort en q creuen tenir la raó absoluta" @PutasIndignada…
Mon Apr 04 21:02:02 +0000 2016	ejanet15	717094903726084096	RT @gnesa_llocs: El 2010 la OIT declara que la prostitució és un treball. Que passa que no milloren les seves condicions de feina? #lagentn…
Mon Apr 04 21:01:47 +0000 2016	bibasathan	717094840945754115	RT @ejanet15: .#LaGentNormal33 #putafemista Tertulia @PaulaVip dando una lección de lo q d VerdadTortura,Estigma pk juzgar s Fácil https://…
Mon Apr 04 21:01:40 +0000 2016	il_largia	717094810943942656	RT @SilCatNa: "A mi m'agrada el sexe? Sí. A mi m'agrada follar amb desconeguts? Sí. Ergo, puc ser puta". Què gran, @PaulaVip!!! #LaGentNorm…
Mon Apr 04 21:01:36 +0000 2016	PaulaVip	717094792916819969	RT @HolaMariola: M'agrada @lagentnormal33 pq aporta lectures, testimonis i un look gens previsible. Bravo @MarquesAgnes! #lagentnormal33
Mon Apr 04 21:01:34 +0000 2016	MarquesAgnes	717094784679194625	RT @AidaCasas1: Hi ha rutines bones, i d'altres que no ho són tan. Aficionar-te a @lagentnormal33 definitivament és molt bona!!
Mon Apr 04 21:01:29 +0000 2016	ShirleyMcLaren9	717094762667491331	RT @PutasIndignadas: Recomendado para escuchar con respeto a las decisiones de las mujeres! #lagentnormal33 #PutaFeminista https://t.co/b…
Mon Apr 04 21:01:24 +0000 2016	ejanet15	717094742580977665	RT @eescobarl: "Trucada de seguretat" Però és una feina com una altra qualsevol. #lagentnormal33
Mon Apr 04 21:01:08 +0000 2016	ejanet15	717094678454255616	RT @gnesa_llocs: "Els clients de Prsotitució són molt fidels" #lagentnormal33 #PutaFeminista "Envelleixen amb nosaltres"
Mon Apr 04 21:01:03 +0000 2016	ejanet15	717094656325103617	RT @eescobarl: Totes provenen de la precarització laboral, però és una activitat absolutament voluntària. #lagentnormal33
Mon Apr 04 21:00:55 +0000 2016	ejanet15	717094620799352832	RT @ShirleyMcLaren9: La vulnerabilidad se encuentra en cualquier tipo de trabajo @NataliaxFerrari #lagentnormal33 #PutaFeminista
Mon Apr 04 21:00:50 +0000 2016	ejanet15	717094601304236033	RT @Mabel_Rguez: Molt interessant el programa de #LaGentNormal33.
Mon Apr 04 21:00:46 +0000 2016	tserrap	717094584417968130	RT @_donesPSC: #yonosoycomplice #lagentnormal33 RT @Luciasolc: Només donen la veu a les portantveus dels proxenetes https://t.co/JSUTIvJk3c
Mon Apr 04 21:00:28 +0000 2016	ejanet15	717094506978476032	RT @sandrace_: EMBOBADA escuchando a mis compañeras y sintiéndome muy orgullosa de compartir lucha con éstas guerreras ♥ #PutaFeminista #la…
Mon Apr 04 21:00:24 +0000 2016	ejanet15	717094491296018437	RT @SilCatNa: "Les putes són empresàries. Porten el seu propi negoci. El client ve, i marxa, o es queda, però tu poses les teves normes". #…
Mon Apr 04 21:00:10 +0000 2016	ejanet15	717094434752634880	RT @PutasIndignadas: Efectivamente! Es nuestro cuerpo y nuestras decisiones! #PutaFeminista #lagentnormal33 @carpeamorem @NataliaxFerrari
Mon Apr 04 20:59:56 +0000 2016	PereSoler	717094375092842500	RT @MDDONESCAT: #tv3complicetractamenors #lagentnormal33 No somos agujeros. Somos personas https://t.co/vsilxsS8c7
Mon Apr 04 20:59:51 +0000 2016	hopetarragona	717094352321961985	RT @TradxAbolicion: Mi derecho a la igualdad es innegociable, la igualdad no es un debate. #AbolicionDeLaProstitucion #lagentnormal33 https…
Mon Apr 04 20:59:51 +0000 2016	imoraleda	717094352120639488	RT @bertalopezr: @lagentnormal33 jóvenes!! Que ya tenemos trabajo! #tv3complicetractamenors #MaquillandoLaRealidad #tv3amagalatrata https:/…
Mon Apr 04 20:59:42 +0000 2016	PereSoler	717094316846555136	RT @ciktricstrans: Avuu @lagentnormal33 fan a  #tv3CompliceTrataMenors  La tv pública al servei d qui?  @MDDONESCAT https://t.co/nC9Deqby1v
Mon Apr 04 20:59:42 +0000 2016	ejanet15	717094315709870086	RT @lagentnormal33: "El client ve, es queda, i marxa,  però tu poses les teves normes, sempre" @PaulaVip #lagentnormal33 https://t.co/VDL4e…
Mon Apr 04 20:59:19 +0000 2016	imoraleda	717094220176166912	RT @hopetarragona: @Aprosex q vergüenza #lagentnormal33 amantes, amigos, novios...q bonito! Nada todas a ser PUTAS #tv3complicetractamenors
Mon Apr 04 20:58:48 +0000 2016	ciktricstrans	717094087225159682	Cn @lagentnormal33 @tv3cat #tv3CompliceTrataMenors y digo yo,¿a partir d hoy lxs directivos tv3 se prostituiran libremente no? @MDMujeres
Mon Apr 04 20:58:30 +0000 2016	vivinarcosis	717094013086642176	RT @_donesPSC: La #prostitució és #violènciadegènere. En parlarà la televisió pública?  https://t.co/SITCNgjJSA #YoNoSoyComplice #lagentnor…
Mon Apr 04 20:58:26 +0000 2016	tserrap	717093995860635649	RT @_donesPSC: #yonosoycomplice #lagentnormal33 RT MDDONESCAT: Los hombres que van de putas no compran sexo, ejercen violencia https://t.co…
Mon Apr 04 20:58:18 +0000 2016	PereSoler	717093965405749248	#tv3complicetractamenors https://t.co/ED9FHUt3fa
Mon Apr 04 20:58:17 +0000 2016	AmparoArdanuy	717093959684726785	Retweeted MDD (@MDDONESCAT): @EticaA  @lagentnormal33 día contra prostitución infantil deberíais desmontar mitos... https://t.co/CxEa58jI6t
Mon Apr 04 20:58:17 +0000 2016	ejanet15	717093958577471488	RT @CarolineBadillo: Molt interessant avui @lagentnormal33  #lagentnormal33
Mon Apr 04 20:58:17 +0000 2016	MireiaDMollet	717093958346809344	RT @marcanelo: La prostitució és una forma d'explotació, no una professió que s'hagi de reglamentar, és una forma de violència de gènere #l…
Mon Apr 04 20:58:16 +0000 2016	AmparoArdanuy	717093954345385984	RT @MDDONESCAT: @EticaA  @lagentnormal33 día contra prostitución infantil deberíais desmontar mitos sobre sexualidad neoliberal #tv3Complic…
Mon Apr 04 20:58:15 +0000 2016	PSUC_Viu_Bcn	717093949777846273	RT @MDDONESCAT: Prostitución: pacto entre hombres para repartise entre las mujeres #tv3complicetractamenors #lagentnormal33 https://t.co/BD…
Mon Apr 04 20:58:10 +0000 2016	AmparoArdanuy	717093929972330496	Retweeted Krme Freixa (@ciktricstrans): Hoy a  22.00h @lagentnormal33 hace a  @tv3cat #tv3CompliceTrataMenors... https://t.co/iI5mSpskDI
Mon Apr 04 20:58:08 +0000 2016	AmparoArdanuy	717093919662686208	RT @ciktricstrans: Hoy a  22.00h @lagentnormal33 hace a  @tv3cat #tv3CompliceTrataMenors protesta en red @julia_otero https://t.co/2SptuDzM…
Mon Apr 04 20:58:01 +0000 2016	ejanet15	717093891070115840	RT @gnesa_llocs: "Tots servim per a fer moltes coses" El problema de l'estigma en Prostitució és l'essencialisme. #lagentnormal33 #PutaFemi…
Mon Apr 04 20:57:55 +0000 2016	MireiaDMollet	717093864985796609	RT @marcanelo: Regular la prostitució implica acceptar model de relacions asimètriques en un sistema de subordinació i dominació a dones #l…
Mon Apr 04 20:57:48 +0000 2016	ejanet15	717093838268006400	RT @Balsebre: Moment de peli Almodóvar durant la classe d'anglès de les prostitutes al #LaGentNormal33
Mon Apr 04 20:57:32 +0000 2016	ejanet15	717093769045258240	RT @iarmengol: Genial el reportatge sobre la prostitució exercida amb voluntat i llibertat. Tan de bo més difusió i conscienciació. #lagent…
Mon Apr 04 20:57:25 +0000 2016	AidaCasas1	717093739672547328	Hi ha rutines bones, i d'altres que no ho són tan. Aficionar-te a @lagentnormal33 definitivament és molt bona!!
Mon Apr 04 20:57:22 +0000 2016	PSUC_Viu_Bcn	717093729170022400	RT @imoraleda: On son les "altres" les que son prostituides? Elles no tenen veu! #yonosoycomplice #lagentnormal33
Mon Apr 04 20:57:13 +0000 2016	iolandapineda	717093691920412672	RT @MDDONESCAT: https://t.co/R6ZQqqyUBZ @TradxAbolicion @lagentnormal33 miopía o indiferencia el día contra prostitución infantil #tv3Compl…
Mon Apr 04 20:57:03 +0000 2016	iolandapineda	717093649113333761	RT @_donesPSC: Les dades demostren q regularitzar #prostitució no protegeix les dones. En parlarà la tele pública? https://t.co/SITCNgjJSA…
Mon Apr 04 20:56:56 +0000 2016	polgibert	717093620587872256	RT @arandapaco: En el dia contra explotació sexual infantil la tele pública emet reportatge sobre prostitució. #vergonya #YoNoSoyComplice #…
Mon Apr 04 20:56:54 +0000 2016	PSUC_Viu_Bcn	717093613147197441	RT @MDDONESCAT: #tv3complicetractamenors #lagentnormal33 Dad voz al 90 % de la prostitución que es tráfico de mujeres y menores https://t.c…
Mon Apr 04 20:56:54 +0000 2016	Cristinabgrd	717093612056666112	Després de #lagentnormal33 interessant recuperar més veus. La prostitució ja està regulada, mal regulada! https://t.co/afVBuC5UWZ
